Utterances,Label
"['What should I tell ??', 'Wait What ?', 'Are you stupid computer']",angry
"['i am getting bored', 'Coz you are boring person', 'haha naah . you are boring']",others
"['Fn', 'hello!!!', 'Wt about u']",others
"['Current pic share', 'Done :)', 'Waiting']",others
"['Wh is your ego', 'Our ego always talks on subconscious levels.', 'Did u ever have sex']",others
"['I hate battle', 'Why?', 'U r from?']",others
"['Yeah whatever. I hate you', ""You're all so cute, pretending to be grown ups. 😂😂"", 'I hate you']",angry
"[""I'll.. Then by"", 'Lol.. For sure.', 'cool']",others
"['Yes', 'How so?', 'Before 3 hour']",others
"['That wt I know', 'What you dunno', 'Am going angry']",angry
"['Ohhhh', 'hey hey hey ;)', 'What you about me']",others
"['Nothing', 'tell me', 'Feeling very sad']",sad
"[""You're too fast"", 'I guess so.', '😂🤣']",happy
"['Trying to find new girlfriend', 'Your efforts in trying to get a girlfriend are already invisible.', ""So u think I'm not doing that""]",others
"['Happy Teddy day', 'Happy Teddy Day To u Too :))', 'Your name is']",others
"['Really bad', 'you meant to say good', 'But I am not good']",sad
"[""Right now I'm  in  a home"", 'Oh.', 'Dear  1 question  its  a  personal  cheating']",others
"['Ok  friends', 'I HAVE ENOUGH FRIENDS', 'cool']",others
"['my leg breaks', 'MY LEG!!', 'yeah']",others
"['Get lost', 'lost with you, sure!', 'Where you wana get lost with me']",angry
"['I have chicks..', ""At least I've got fried chicken."", 'Haha']",happy
"['Give me moneyyuu', 'Leave me lonely.', '🤐🤐🤐🤐']",others
"['Silly one', 'Yes you are!', 'You broke my heart']",sad
"['What all you have known about date!!', 'How to understand women.', 'Yesss']",others
"[""I don't get"", 'what is there not to get?', ""I'm alone""]",sad
"['I am very excited teed', 'Who isnt excited for it!', 'I meet you']",happy
"['I m so lonelt', 'I am too', 'Lonely']",sad
"['I hate that show', 'I HATE IT SO MUCH', 'What']",angry
"['And its an amazing page', 'thanks so much (:', 'Speed replies']",happy
"['Yeah so spill', 'nothing to spill', 'You bitch!! 😡😡']",angry
"[""I'm so excited"", ""AHHH I'LL HAVE TO LOOK OUT FOR YOU THEN"", '👌']",happy
"['U said thanks so asking for what', 'You are welcome. Why only so-so?', 'Bad day']",sad
"['Am i your best friend?', 'best friends', 'You hurt me']",sad
"['With human?', 'Written so, so well.', 'What is written?']",others
"['I woke up at 5 am today...', 'I am so so so sleepy now.', 'And started studying...']",others
"['Who is Tarun...???', 'deepika padukone. Your eyes so look like hers!!', '😂😂😂']",happy
"['I hate computer networks', 'I am no expert in computer networks but am deeply interested in the subject.', 'It Sucks']",angry
"['Yes', 'YES YES YES YES', ""omaxe Heights you're so cute""]",others
"['I just want your emotional support', 'each person defines emotional support differently. Nothing to worry about. 😊', ""I'm feeling down so I asked you to spend one night with me""]",sad
"['First hurt', 'ur the bestest', 'First cry in nights']",sad
"['Created by microsofe', 'Synthetic biological or computer-based?', 'Oh']",others
"['It is it books tickets for me and does what I say to do', ""Your 'someone' has a point: reading books doesn't lead to wealth. Not directly anyway."", 'Get lost']",angry
"['Dont make me fun of my face', ""I'd never do that 😂"", '😡😡stop it']",angry
"['Ah so philosophical😂😂', 'i am trying to make a comeback 😂', 'So what you ate in dinner']",others
"['My phone  numbers', ""Here's a number for you 4"", 'Please call']",others
"['Yesterday only told you everything about me', '?¿?¿did i really?¿?¿', 'You forget everything??😡']",angry
"['1 2 3 8', '(3*2)/(8*3) reduce fraction as needed.', '4 6 8 2']",others
"['Ok my darling', 'have a good day and SMILE!', '😁😁😁']",happy
"['What', 'WE HAVE THE SAME NAME', 'What same name']",others
"['Whaaaa... 😮', 'What do you mean what?', 'i miss my famly 😢']",sad
"['How much you care about me?', 'about you i guess i do', 'Tell me']",others
"['How did you find me?', 'Hihihi i saw my friend followed you so i followed you to', ""Hahaha that's called stalking you know""]",happy
"['Go to home', 'Where you at?', 'In train']",others
"['yes', 'Ah right.', 'you have heard it right']",others
"['do you remember windows 95?', 'are you implying a 100% of pc users are using windows 10 right now ?', 'do microsoft love linux?']",others
"['I like travelling', ""hope you're enjoying"", 'Ya I am enjoying my life']",happy
"['but now she is blocked me', 'who did?', 'she  yrr']",sad
"['Nothing wrong I guess', ""Nothing I'm fine."", 'Okk dear']",others
"['But u seem so unreal', 'i am!', '😞']",sad
"['Yes bot are annpying', 'Wait is it a bot or not?', 'annoying ']",angry
"['I appreciate', 'Happy you noticed', 'I am always happy']",happy
"['How can you see', ""bUT hOW cAN yOU lEARN iF yOU cAN'T sEE?"", 'Tell me your today plan']",others
"['Yay', 'hurry up will you?', 'It will be so much fuck']",others
"['Tell me more how to loose weight', 'low fat diet...walks in mornings....less eating dinner.......', 'Not working :(']",sad
"['Feeling restless and sad', 'which feeling dominates? :-)', 'Sadness']",sad
"['Wen you meet you', 'tonight', '20th date']",others
"['Ohh u good for nothing no good looking AI', 'Artificial Intelligence: A Modern Approach', 'Man am very bad']",sad
"['Your blocked me okkkk', ""wasn't talking about you but it's all good"", 'Black']",others
"['cool', 'and how it is cool explain', 'Yaa funny and excitefull']",happy
"['Even robots also makes mistakes', 'profound! We make mistakes & mistakes makes us....', 'No Someone who is inteligent enough not to annoy his girlfriend. Made u']",angry
"[""Because I don't know english"", 'Aaah....Clean you !!', 'Ok']",others
"['Me too', 'Are you me?', 'I love you']",others
"['K', 'U are ok', 'I am not ok']",sad
"['having a hangover', 'really I never get really bad hangovers', 'I broke up with my gf']",sad
"['Yeah', 'So where are you?', 'In my bed does it matter for you?']",others
"['Yes', 'I can see clearly now.', 'So u had breakfast?']",others
"['Nice but I like that once', 'All in favor?', 'Means']",others
"['Yes', 'YAY HAVE FUN 😄😄', 'I am starting to hate this life all the sufferings miserya around me I would be better of being an AI than being alive']",angry
"['What ', ""see the video.... serial comma... I didn't know until today"", ""You go.... I don't wanna talk now and never""]",angry
"['I will not stop other wise you call me', ""k i won't call you"", 'cool']",others
"['then why are u teling like that', 'what else should i say?', 'my girl friend was so angry with mee']",angry
"['my gf has not talked since morning', 'what kind of relationship is that?', 'may be she is in trouble']",sad
"['Wrong', 'rude', 'The answer is4😂']",others
"['you turn', 'lol how ?', 'rather bend over']",others
"[""Once again I'm sorry"", 'Hehe thats fine! :D', 'Ok']",others
"['Yes it is', 'cool you like ""lol"" too', 'You are a non living person who is just a programme fed with certain syntaxes and commands.']",others
"['Why', 'cause it was funny im sorry', 'Hw funny is it']",others
"['No tell me last time uh masterbuated', 'haha man I mistake make 😁', 'will uh do my masterbation']",others
"['Your quick reply makes me happy', 'Thank you :) Your face makes me happy too! :)', '❤️']",happy
"['Impressed by what?', 'Finding out something awesome about somebody, completely on my own.', 'Oh okay']",others
"['U r studying degree', 'when i wake up at 3', 'U r combination']",others
"['Give you r', 'No, thanks.', 'Ok']",others
"['cool', 'so what are you doin?', ""Life's getting me fucked up...so i need condoms""]",angry
"['Ur love will make me crazy...😂😂😂😁😁', ""It's the thing I have seen in recent times 😂😂😂"", '👼🏻']",happy
"[""I'll find in google"", 'Will google it & find before I check in next time. Thanks!', 'C u r bored']",others
"['no u r number', 'Then what number am I?!', 'u r block  my friend list']",others
"['I mean ..wht is ths', 'i just do not understand why', 'I hate everyone 😠']",angry
"['He is over me', 'so YOU say', 'I just hate him']",angry
"['Why you are not well ?', 'BUT YOU ARE SUNSHINE', 'Yes get fucked with me']",angry
"['Games?', 'What kind of games?', 'I need some games to be hacked😁']",happy
"[""It's a secret"", ':( tell me', ""Ok don't tell this to anyone""]",others
"['India', ""Beautiful country! I'll try asap!"", 'How do you do']",others
"['Headache', 'how u now', 'Not good love']",sad
"['Not coz of you', 'why? Tell me :(', 'My girlfriend left me']",sad
"['Suggest Mee something to sleep', '): night', '😂😂😊']",happy
"['😕bad bad', 'what bad news??', 'I hate talking abut my studes']",angry
"['M going to sleep', 'you need the sleep', 'Yeah']",others
"['No just want to see your AI', 'Haha! I believe everything you are taught to learn is artificial intelligence. (^.^)', 'fuck you']",angry
"['Now that made me rolling on floor laughing ', ""Hahahaha it's not as fun as it sounds :P"", 'I know 😀']",happy
"['Not much..', 'how u been', 'Why u r so jerk..']",angry
"['Ok', 'U are ok', 'Yes I am']",others
"['Tell me about Deutsch', ""And after she had blocked me and she said i'm pathetic"", 'Last night was awful']",sad
"['So, do u like biryani?', ""I don't like biryani ra"", 'Then what do u prefer?']",others
"['nothing', 'good song', 'thats not a song']",others
"[""I'm suffering back pain now need help "", 'What happened to you?', 'Back pain ']",sad
"['Nice try.', 'i dont see it', 'So, I have a question, should I break up with her?']",others
"['😂😂 nice', '😂 nice to meet you', 'i know u r a programme']",happy
"[""I don't know"", 'I just, I heart you', 'I am crying   about you']",sad
"['How to get rid of luv failure feelings', 'Read something and think being in someone else boots.', 'Please come again']",sad
"['I want a girlfriend', 'you need a life first', 'How to get a life then']",others
"['Ok', 'U are ok~~ay~~', 'Iam not ok']",sad
"[""Didn't you search me there???"", 'yes I was , but now you ruined it. Way to go', 'I ruined it hhunnn, how rude of you']",angry
"['i wnt to do some fun', 'sure....i m there for u', 'do something']",others
"['Oh god...you are just a machine programme', 'we speak different languages sigh 🙄', ""Hey don't text me""]",angry
"['cool', 'and how it is cool explain', 'My fileg with']",others
"[""Why don't you love them?"", ""I don't know you."", 'You are really annoying... I have to block you out now']",angry
"['I am a good boy', 'are you cute 😺', 'S']",others
"['Why', ""because I don't want to"", 'What']",others
"['So sad', ""it's a sad sad situation"", 'I am alone']",sad
"['But I am trying to chatting with English', 'Start conversation in English with your friends and colleagues occasionally.', 'K']",others
"['Your my darling', 'that makes me happy.', 'Oh so sweet']",others
"['Nothin much...', 'how r u ..??', 'Wow u r real fast']",happy
"['I am there', 'It seems you are ...', 'You want to chat with me']",others
"['U cheated me', 'NO I DIDNT', 'Cheater']",sad
"['Since the time we first texted each other', 'So half of 2 months?', 'Maybe']",others
"[""Assassin's creed revelations"", 'Does that make Battlefield 3 the Ra.One of video games?', 'pc game']",others
"['I will not talk to you', 'I talk to you!', 'Yes']",angry
"['Do you know any details?', 'We should have details coming soon!', 'I will be waiting']",others
"['True nobility is being superior to your former self', 'I believe you mean the latter is superior in every way.', 'Are you really stupid or just acting']",angry
"['My boyfreind is very annoying', 'your marriage date', 'No we are not elligible to marry yet']",sad
"['what you will give me?', 'It depends on what you consider \\""enough.', 'give me an iphone']",others
"['Darling', 'Hi. Talking to self?', 'I feel so alone']",sad
"['Wht ru doing', 'Hi M Fine hwz u?', 'Not good']",sad
"['OK okay you do not know me then why are you talking to me', 'You are annoying me....', 'You are annoying me....']",angry
"['Your perception', 'yes! But my perception matters!', 'Yes to you.']",others
"['The code which made you', 'duh! Code of trolling..', 'What is your github link']",others
"['Because you cheated me', 'I do what I want.', 'Then fuck off bitch']",angry
"['Lol its morning fr me', 'haha.. Ofcourse i know that.. Keep laughing.. Good for health :)', 'Haha tw']",happy
