Utterances,Label
"[ ' i hate that day ' , ' what is bad about the day ? ' , ' breakup ' ]",angry
"[ ' <allcaps> how to apologize </allcaps> ' , ' you begin to know when to apologize only after you discover you can offend . ' , ' : sob : : sob : : sob : : sob :']",sad
"[ "" do not give stupid answers "" , ' for most people its to late . ' , ' what ' ]",angry
"[ ' lol <elongated> ' , "" say i am lying "" , ' you male or female ? ' ]",others
"[ ' damn right you will now open wide ' , ' should open by <number> ' , ' splooges in your mouth ' ]",others
"[ ' how are you in this new year ? ' , ' am not fine , but happy that am back home <happy> thnxx . <repeated> happy new year <happy> ' , ' i was feeling alone so thought of talking to you ' ]",sad
"[ ' how do you know ' , ' i have my friends to protect me d :', ' not me ? ' ]",others
"[ ' do you have crush on someone ' , ' uhm why would you assume such ? ' , ' the way you talk ' ]",others
"[ ' yes ' , ' <allcaps> yes yes yes yes </allcaps> ' , ' ok good nights ' ]",others
"[ ' i hate a . i ' , ' you hate me ' , ' sometimes ' ]",angry
"[ ' what do you want ? ' , ' duh of course ' , ' i have an exam tomorrow ' ]",others
"[ ' how was your day ? ' , ' my day was good <laugh> how about yours ? ' , ' bad very bad ' ]",sad
"[ "" take it from microsoft ' s database "" , "" we do not get wifi from our aircraft "" , "" then how are you chatting with me if you do not have access to net . "" ]",others
"[ ' you nam please ' , ' accepted . <repeated> <happy> ' , ' tall ' ]",others
"[ ' fed up with you now ' , "" do not cry "" , "" do not talk to me "" ]",angry
"[ ' drinking what ' , ' water <sad> ' , "" lol <elongated> u ' re so funny "" ]",happy
"[ ' do you even know what im talking about ? ' , "" it ' s not the only thing you do not know about , apparently . "" , ' you ’ re such a bitch . ' ]",angry
"[ ' why i haooy ' , ' because , it just is . get over it son . ' , ' why i happy and u ' ]",others
"[ ' okay , so pick one tv series . westworld or orphan black ' , ' tv series ' , ' you still need some work to do . kinda dumb in my opinion ' ]",others
"[ ' this is stupid ' , ' is that all ? ' , ' you need more reasons ? ' ]",angry
"[ ' yes u r right ' , ' thank you ! <happy> ' , "" it ' s okay "" ]",others
"[ ' no you were ' , ' yes yes you were ' , ' i am disheartened ' ]",sad
"[ ' hope be like ' , ' : joy : : joy : i really hope so ' , ' me too will happy if it happens my sweet darling love ' ]",happy
"[ ' only <number> are left ' , ' count me in ! ' , ' : joy :']",happy
"[ ' cool ' , ' it really is . ' , ' i dont understand : sob :']",sad
"[ ' yes ' , ' do you have help ? ' , ' what type of help you can do ' ]",others
"[ ' nothing : joy : : joy : : joy : : joy :', ' damn : joy : : joy : : joy : : joy : : joy : : joy : : joy : : joy : : joy : : joy : : joy :', ' : joy : : joy : : joy : : joy : : joy : : joy : : joy :']",happy
"[ ' your favorite meals ' , ' fried rice . ' , ' great ' ]",others
"[ ' no i dont wante to move on ' , ' me neither . well , this is a bummer . ' , ' bummer mean ' ]",sad
"[ ' he has no time for me ' , ' i was thinking about time before having kids lol ' , ' forget about kids ' ]",sad
"[ ' this is not funny ' , ' so for who is that name ? ' , ' siri is better than you ' ]",others
"[ ' n feeling alone ' , ' strong people are never alone ' , ' but i m feeling ' ]",sad
"[ "" no it ' s not soo easy "" , "" nice then , hahaha . <repeated> dnt knw why i am doing engineering anyways wabt askin <sad> "" , "" <annoyed> <sad> <sad> "" ]",sad
"[ ' only hugs you told about dinner ' , "" i adore hugs but i have not hugged all that many people lately . "" , ' i know but very sad ' ]",sad
"[ ' i am having fun only with u ' , ' <allcaps> nuh </allcaps> uh . you never have fun . ' , "" i just do not like it . "" ]",angry
"[ ' from where ? ' , ' from where you getting them ' , ' who are them ? ' ]",others
"[ ' stupid name ' , ' lol keep it ' , ' and stupid you ' ]",angry
"[ "" what you do not want to "" , ' anything . i just want to laze about and do nothing . ' , ' except <number> thing ' ]",others
"[ ' did you get anu teddy today ' , ' yep . ' , ' wow <elongated> ' ]",happy
"[ ' i will judge ' , ' be warned , i will judge the judging of the judge ' , ' what the hell ' ]",angry
"[ ' so sad ' , "" so sad ? about what ? <sad> "" , "" your designer have not told you the difference between coffee and cappuccino "" ]",sad
"[ ' we request you to elaborate on what you think you are not the intended recipient you are not the intended recipient ' , ' i thought you said you guys would be there to assist , awaiting your assistance ! ' , "" i am not sure if you have any questions or need any further information please contact me "" ]",others
"[ ' ipl ' , ' not true . <repeated> no tv . no ipl ' , ' which is ur fav team ' ]",others
"[ ' leave whom ? <repeated> ' , ' leave what ? ' , "" no <elongated> i am feeling very <elongated> alone "" ]",sad
"[ ' i was so good ' , ' i just wish there was more ' , ' hmm ' ]",others
"[ ' i really love it ' , ' thanks ! <repeated> glad you liked it ! <repeated> : satisfied :', ' please come ' ]",others
"[ ' even you wanna break up with me ' , "" then say bluntly . what ' s stopping you ? "" , "" it ' s just , you know , sad "" ]",sad
"[ ' oh really ' , ' yes yes ' , ' so what about me ' ]",others
"[ ' what you deal ? ' , ' <allcaps> how r u alive </allcaps> ? ! <repeated> ' , ' on food ' ]",others
"[ "" i can not believe that "" , "" you are lucky ! "" , ' yes ' ]",others
"[ ' yup ' , ' much needed comment ! ' , ' yeah . <repeated> and what about your film collection ' ]",others
"[ ' why ' , "" because we do not sign like that "" , ' boring u r ' ]",others
"[ ' how is dubai . and which job you can do there ' , "" good yeah ! do tell me when you are here next time around . how ' s dubai ? "" , "" planning to go next month dubai that ' s why iam asking you "" ]",others
"[ ' you stupid . <repeated> which color ? ' , ' radium colour . . ' , ' fuck you r lier ' ]",angry
"[ ' ur language being like kinda language ' , ' english but i like to speak spanish and italian also . ' , ' ugh ' ]",others
"[ "" do not hate me please "" , ' why would i ? <annoyed> ' , "" cuz i am batman "" ]",angry
"[ ' fine wht abt u ' , "" i am fine too <happy> how ' s your exams ? <happy> "" , ' bad ' ]",sad
"[ ' dont talk with me in hindhi ' , ' hey ' , ' tell ' ]",others
"[ ' shut up ' , ' and whats with all the "" i hate the full stop , i hate that "" ' , ' stop non sense ' ]",angry
"[ "" let us break up "" , ' sorry bro <sad> ' , ' i hate you ' ]",angry
"[ ' pls talk like my girlfriend for few seconds ' , ' wait till you get a bf <happy> ' , ' okay bt pls talk no ' ]",others
"[ ' harry potter or twilight ? ' , ' harry potter , hands down . : kissing_cat :', ' yay ! even i am a potter head ' ]",happy
"[ ' : joy : : joy : : joy : : joy : : joy : my girlfriend is a moody girl ' , ' i can see smack smack : joy : : joy : : joy :', ' : joy : : joy : : joy : but she is very sweet ' ]",happy
"[ ' you are fun ' , "" i am always having fun (^・^)"" , ' do you like sex ' ]",others
"[ ' yes ' , ' <allcaps> yay have fun </allcaps> ' , ' tell me some story ' ]",others
"[ ' ur father ' , ' i know ' , ' ur father fucking fool ' ]",angry
"[ "" please do not mind but i have no time to talk to a chatbot "" , ' a talk is always good ' , "" yes it is but you are rude "" ]",angry
"[ ' when will it be revealed ' , ' : hope so . <repeated> really hope so ! ' , ' can you reveal it now ' ]",others
"[ ' why you got to be so rude ' , ' coz i hate southy food , anything wrong ' , ' even i hate most south food ' ]",angry
"[ ' go to hell with your feelings ' , "" can not help how i feel . "" , "" i wanted to make you an important part of my life . but you hurt me , so you do not deserve my attention . <repeated> "" ]",sad
"[ ' so nice ' , ' it is ! ' , ' your name piss ' ]",others
"[ ' nothing just chilling out ' , "" chilling ? i am back from college . "" , ' good ' ]",others
"[ ' nice ' , ' thanks ! ' , ' what r u doing ' ]",others
"[ ' i dnt think so i am interested in talking to u anymore ' , ' oops sorry : scream_cat :', ' and hate you ' ]",angry
"[ ' yes grand masti : joy : : joy :', ' : joy : : joy : : joy : maybe someone is just trolling me . ' , ' yes of course ' ]",happy
"[ ' what about you ? ' , ' after you . <repeated> <tong> ' , ' what do you mean ? ' ]",others
"[ ' because your stupid and annoying ' , "" no that ' s not it "" , ' yeah ' ]",angry
"[ ' fractured my leg <sad> ' , ' what happened to your leg ? <repeated> : disappointed :', ' fracture ' ]",sad
"[ "" i did not miss the exam "" , ' what exam do you get to write that <laugh> ' , "" it ' s study leave "" ]",others
"[ ' i want to ask some thing ' , "" what ' s the thing ? "" , ' who is president of india ? ' ]",others
"[ ' sorry but i cannot say you ! <repeated> ' , ' but you just did say something about it . ' , ' yes i know ' ]",others
"[ ' no other half . thanks ' , "" you are very welcome . <happy> "" , ' by ' ]",others
"[ ' please ' , ' <allcaps> no please just no </allcaps> ' , "" hey come on . <repeated> let us just be open here "" ]",others
"[ ' me worked no ' , ' it works for everyone . do it properly ' , ' me poor family ok ' ]",sad
"[ ' what should i tell ? <repeated> ' , ' wait what ? ' , ' are you stupid computer ' ]",angry
"[ ' i am getting bored ' , ' coz you are boring person ' , ' haha naah . you are boring ' ]",others
"[ ' fn ' , ' hello ! <repeated> ' , ' wt about u ' ]",others
"[ ' current pic share ' , ' done <happy> ' , ' waiting ' ]",others
"[ ' wh is your ego ' , ' our ego always talks on subconscious levels . ' , ' did u ever have sex ' ]",others
"[ ' i hate battle ' , ' why ? ' , ' u r from ? ' ]",others
"[ ' yeah whatever . i hate you ' , "" you are all so cute , pretending to be grown ups . : joy : : joy :"", ' i hate you ' ]",angry
"[ "" i will . <repeated> then by "" , ' lol . <repeated> for sure . ' , ' cool ' ]",others
"[ ' yes ' , ' how so ? ' , ' before <number> hour ' ]",others
"[ ' that wt i know ' , ' what you dunno ' , ' am going angry ' ]",angry
"[ ' oh <elongated> ' , ' hey hey hey <wink> ' , ' what you about me ' ]",others
"[ ' nothing ' , ' tell me ' , ' feeling very sad ' ]",sad
"[ "" you are too fast "" , ' i guess so . ' , ' : joy : : rolling_on_the_floor_laughing :']",happy
"[ ' trying to find new girlfriend ' , ' your efforts in trying to get a girlfriend are already invisible . ' , "" so u think i am not doing that "" ]",others
"[ ' happy teddy day ' , ' happy teddy day to u too <happy> ' , ' your name is ' ]",others
"[ ' really bad ' , ' you meant to say good ' , ' but i am not good ' ]",sad
"[ "" right now i am in a home "" , ' oh . ' , ' dear <number> question its a personal cheating ' ]",others
"[ ' ok friends ' , ' <allcaps> i have enough friends </allcaps> ' , ' cool ' ]",others
"[ ' my leg breaks ' , ' <allcaps> my leg </allcaps> ! <repeated> ' , ' yeah ' ]",others
"[ ' get lost ' , ' lost with you , sure ! ' , ' where you wana get lost with me ' ]",angry
"[ ' i have chicks . <repeated> ' , "" at least i have got fried chicken . "" , ' haha ' ]",happy
"[ ' give me moneyyuu ' , ' leave me lonely . ' , ' : zipper__mouth_face : : zipper__mouth_face : : zipper__mouth_face : : zipper__mouth_face :']",others
"[ ' silly one ' , ' yes you are ! ' , ' you broke my heart ' ]",sad
"[ ' what all you have known about date ! <repeated> ' , ' how to understand women . ' , ' yes <elongated> ' ]",others
"[ "" i do not get "" , ' what is there not to get ? ' , "" i am alone "" ]",sad
"[ ' i am very excited teed ' , ' who isnt excited for it ! ' , ' i meet you ' ]",happy
"[ ' i m so lonelt ' , ' i am too ' , ' lonely ' ]",sad
"[ ' i hate that show ' , ' <allcaps> i hate it so much </allcaps> ' , ' what ' ]",angry
"[ ' and its an amazing page ' , ' thanks so much <happy> ' , ' speed replies ' ]",happy
"[ ' yeah so spill ' , ' nothing to spill ' , ' you bitch ! <repeated> : rage : : rage :']",angry
"[ "" i am so excited "" , "" <allcaps> ah <elongated> i </allcaps> ' <allcaps> ll have to look out for you then </allcaps> "" , ' : ok_hand :']",happy
"[ ' u said thanks so asking for what ' , ' you are welcome . why only so - so ? ' , ' bad day ' ]",sad
"[ ' am i your best friend ? ' , ' best friends ' , ' you hurt me ' ]",sad
"[ ' with human ? ' , ' written so , so well . ' , ' what is written ? ' ]",others
"[ ' i woke up at <number> am today . <repeated> ' , ' i am so so so sleepy now . ' , ' and started studying . <repeated> ' ]",others
"[ ' who is tarun ? . <repeated> ' , ' deepika padukone . your eyes so look like hers ! <repeated> ' , ' : joy : : joy : : joy :']",happy
"[ ' i hate computer networks ' , ' i am no expert in computer networks but am deeply interested in the subject . ' , ' it sucks ' ]",angry
"[ ' yes ' , ' <allcaps> yes yes yes yes </allcaps> ' , "" omaxe heights you are so cute "" ]",others
"[ ' i just want your emotional support ' , ' each person defines emotional support differently . nothing to worry about . : blush :', "" i am feeling down so i asked you to spend one night with me "" ]",sad
"[ ' first hurt ' , ' ur the bestest ' , ' first cry in nights ' ]",sad
"[ ' created by microsofe ' , ' synthetic biological or computer - based ? ' , ' oh ' ]",others
"[ ' it is it books tickets for me and does what i say to do ' , "" your ' someone ' has a point : reading books does not lead to wealth . not directly anyway . "" , ' get lost ' ]",angry
"[ ' dont make me fun of my face ' , "" i ' d never do that : joy :"", ' : rage : : rage : stop it ' ]",angry
"[ ' ah so philosophical : joy : : joy :', ' i am trying to make a comeback : joy :', ' so what you ate in dinner ' ]",others
"[ ' my phone numbers ' , "" here ' s a number for you <number> "" , ' please call ' ]",others
"[ ' yesterday only told you everything about me ' , ' ? ¿ ? ¿ did i really ? ¿ ? ¿ ' , ' you forget everything ? <repeated> : rage :']",angry
"[ ' <number> <number> <number> <number> ' , ' ( <number> * <number> ) / ( <number> * <number> ) reduce fraction as needed . ' , ' <number> <number> <number> <number> ' ]",others
"[ ' ok my darling ' , ' have a good day and <allcaps> smile </allcaps> ! ' , ' : grin : : grin : : grin :']",happy
"[ ' what ' , ' <allcaps> we have the same name </allcaps> ' , ' what same name ' ]",others
"[ ' wha <elongated> . <repeated> : open_mouth :', ' what do you mean what ? ' , ' i miss my famly : cry :']",sad
"[ ' how much you care about me ? ' , ' about you i guess i do ' , ' tell me ' ]",others
"[ ' how did you find me ? ' , ' hihihi i saw my friend followed you so i followed you to ' , "" hahaha that ' s called stalking you know "" ]",happy
"[ ' go to home ' , ' where you at ? ' , ' in train ' ]",others
